URL,City,Cloudiness,Country,Date,Humidity,Latitude,Longtitude,Max Temperature,Wind Speed
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=port lincoln&units=imperial,port lincoln,76,AU,09/15/2017,100,-34.73,135.87,54.14,7.76
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=kaitangata&units=imperial,kaitangata,0,NZ,09/15/2017,83,-46.23,169.75,42.44,12.35
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=mazatlan&units=imperial,mazatlan,75,MX,09/15/2017,88,23.22,-106.42,82.4,4.7
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=cidreira&units=imperial,cidreira,92,BR,09/15/2017,98,-30.18,-50.21,62.87,8.43
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=narsaq&units=imperial,narsaq,75,GL,09/15/2017,93,60.92,-46.05,46.4,9.17
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=barrow&units=imperial,barrow,90,US,09/15/2017,93,71.29,-156.79,37.4,10.29
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=saint-philippe&units=imperial,saint-philippe,0,RE,09/15/2017,60,-21.36,55.77,73.4,12.75
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=ilulissat&units=imperial,ilulissat,75,GL,09/15/2017,87,69.22,-51.1,42.8,4.07
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=samusu&units=imperial,samusu,56,CN,09/15/2017,89,41.43,128.03,42.62,0.94
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=vila velha&units=imperial,vila velha,40,BR,09/15/2017,61,-20.33,-40.29,80.6,14.99
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=terekli-mekteb&units=imperial,terekli-mekteb,0,RU,09/15/2017,46,44.17,45.87,84.38,14.03
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=ribeira grande&units=imperial,ribeira grande,75,PT,09/15/2017,78,38.52,-28.7,75.2,9.17
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=kahului&units=imperial,kahului,20,US,09/15/2017,77,20.89,-156.47,69.8,6.93
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=atuona&units=imperial,atuona,92,PF,09/15/2017,100,-9.8,-139.03,80.15,19.17
